EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
8297,Non-BM Fast Reserve,2021-06-07T08:48:00,60,93,2021-06-07T08:59:00,2021-06-07T08:45:51,2021-06-07T08:57:51
8299,Non-BM Fast Reserve,2021-06-07T10:08:00,80,99,2021-06-07T10:23:00,2021-06-07T10:05:59,2021-06-07T10:20:31
8298,Non-BM Fast Reserve,2021-06-07T10:08:00,60,93,2021-06-07T10:23:00,2021-06-07T10:05:59,2021-06-07T10:22:01
8302,Non-BM Fast Reserve,2021-06-07T11:17:00,28,100,2021-06-07T11:36:00,2021-06-07T11:15:05,2021-06-07T11:34:12
8301,Non-BM Fast Reserve,2021-06-07T11:17:00,60,93,2021-06-07T11:34:00,2021-06-07T11:15:05,2021-06-07T11:33:06
8300,Non-BM Fast Reserve,2021-06-07T11:17:00,60,100,2021-06-07T11:28:00,2021-06-07T11:15:05,2021-06-07T11:25:36
8303,Non-BM Fast Reserve,2021-06-07T11:55:00,28,100,2021-06-07T12:31:00,2021-06-07T11:52:43,2021-06-07T12:28:14
8304,Non-BM Fast Reserve,2021-06-07T11:55:00,60,100,2021-06-07T12:20:00,2021-06-07T11:52:43,2021-06-07T12:18:13
8305,Non-BM Fast Reserve,2021-06-07T11:55:00,60,93,2021-06-07T12:12:00,2021-06-07T11:52:43,2021-06-07T12:10:43
8306,Non-BM Fast Reserve,2021-06-07T13:04:00,28,100,2021-06-07T13:15:00,2021-06-07T13:01:53,2021-06-07T13:12:23
8307,Non-BM Fast Reserve,2021-06-07T13:04:00,60,93,2021-06-07T13:21:00,2021-06-07T13:01:53,2021-06-07T13:19:54
8308,Non-BM Fast Reserve,2021-06-07T13:04:00,60,100,2021-06-07T13:14:00,2021-06-07T13:01:53,2021-06-07T13:11:53
8309,Non-BM Fast Reserve,2021-06-07T14:48:00,60,100,2021-06-07T15:03:00,2021-06-07T14:46:01,2021-06-07T15:00:31
8310,Non-BM Fast Reserve,2021-06-07T14:48:00,72,100,2021-06-07T15:00:00,2021-06-07T14:46:01,2021-06-07T14:57:31
8311,Non-BM Fast Reserve,2021-06-07T15:50:00,72,104.8,2021-06-07T17:14:00,2021-06-07T15:47:58,2021-06-07T17:11:38
8313,Non-BM Fast Reserve,2021-06-07T15:53:00,80,104.8,2021-06-07T16:40:00,2021-06-07T15:50:58,2021-06-07T16:38:18
8312,Non-BM Fast Reserve,2021-06-07T15:53:00,80,104.8,2021-06-07T17:14:00,2021-06-07T15:50:58,2021-06-07T17:11:38
